1.629147314163859050e-06,-2.279667293936249027e-06,-2.234973821679808736e-06,2.891100907564947420e-06,3.668773092102561861e-06,-1.498404960109667437e-07,9.895719047525730616e-07,-1.192687718476470593e-06,7.804864053939652990e-07,-3.128517539807695869e-06
-2.426222222795537675e-06,-3.218832126394843840e-07,-4.388463770155227014e-07,-9.846142612346397982e-07,-1.361600048821465236e-06,-3.740538934149384008e-06,-5.928944937894087275e-06,3.275312881578784641e-06,-2.121723003734032886e-06,3.240478184229900194e-06
-1.125407522284405104e-06,-3.294333152159545364e-06,6.868295225892495637e-07,1.969710732296903453e-07,-1.405534772902505836e-06,5.148871395910248339e-07,-2.715756853843842578e-07,1.573366808504949931e-06,2.069368031931695808e-06,-3.940190115514496938e-06
7.934102884687987967e-07,-3.038442439762256697e-06,6.402252661352747509e-07,-3.508848972488821079e-07,1.067925814224324199e-06,5.567357821423257747e-07,-5.335607483614168700e-07,-1.856634495700504317e-06,-2.420965389937634882e-06,-2.652789604429273140e-06
-2.081490716565603805e-06,4.201897285671662985e-07,1.588712025379912306e-06,2.089960727036377364e-06,-3.939582002843167174e-07,-1.482567247856892079e-06,1.445918836773252492e-06,-1.880763855766076843e-06,-1.464208973622760368e-06,-1.710875789706634009e-06
-3.758563389411051926e-06,-8.893578757884768038e-07,-6.275715593861974639e-07,-1.188805774821055650e-06,4.932456982853494765e-07,7.814890803370388994e-07,2.583354491214606696e-06,-4.790320046299534340e-06,1.716684590813422062e-06,-1.920445523717617675e-07
3.802543525499579857e-06,-4.154512388443443172e-06,-8.130773534453794582e-07,1.545958584148188208e-06,2.281343016719006565e-07,2.545391019292964074e-06,-9.407781479398024167e-07,-4.188456269593743816e-07,7.438570344131534284e-07,1.780434484399684436e-06
-1.208636088323444824e-06,-3.020916881091296165e-07,-8.847951704638035153e-09,-1.798765955740577526e-06,-3.318593188028629015e-07,-1.958126377710200927e-07,-1.796370115325629513e-06,4.294351096945093477e-09,1.324762077037355823e-06,-3.428956474316180447e-07
1.165262586644288945e-06,-4.868729812645966604e-07,2.076926332250650375e-06,1.203353544365626249e-06,2.160169549125789956e-06,-3.915190059822216421e-06,8.640713429208801699e-07,9.046577243987385941e-07,-1.526198259993449824e-06,1.156725255468948887e-06
1.052757351183153389e-06,-2.476818341867748074e-06,-1.870957528904426946e-07,-1.362833778162375609e-06,-1.795033092277797948e-06,-1.747203655866336192e-06,-4.976635682440999631e-07,-4.070641248521412155e-07,1.804805725091896063e-06,-2.859739220317791819e-06
